_id,Title,URL,Provider,Cost,Public/DOD,Time Commitment (Hours),Certificate/Degree Program,Data Topic Area,Programming Language,Base of Operations,Barrier to Entry,Self Paced vs Instructor Led,Learning type,In person vs Remote,Comment,Helpfullness Rating,vote,voteCount
60dcc2b1681e780fe958cfe2,Unix Commands Cheat Sheet,http://cb.vu/unixtoolbox.xhtml,cb.vu,0,Public, ,No,"Operating Systems, Tutorial, Tutorial","Linux, Unix",Remote,Beginner,Self-paced,Text,Remote,"A collection of Unix/Linux/BSD commands and tasks which are useful for IT work or for advanced users, a compact and practical reference.",,,
60dcc2b1681e780fe958cfe3,New Ubuntu Server Checklist ,https://www.digitalocean.com/community/tutorial_series/new-ubuntu-14-04-server-checklist,DigitalOceanDigitalOcean homeDigitalOcean homeClose search,0,Public, ,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Text,Remote,"When creating a new Ubuntu 14.04 server, there are some basic steps that you should take to ensure that your server is secure and configured properly. This tutorial series covers connecting to your server and general security best practices, and provi",,,
60dcc2b1681e780fe958cfe4,"Shell Scripting, AWK and SED for Linux/Unix Command Line",https://www.udemy.com/course/linux-shell-scripting/,Udemy,94,Public,5,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Video,Remote,"Linux/Unix Shell Scripting : Bash Scripting, AWK and SED to automate command line using Linux/Unix commands",,,
60dcc2b1681e780fe958cfe5,"Linux Bootcamp - Linux Commands, AWK and SED, vi, GREP",https://www.udemy.com/course/linux-commands/,Udemy,94.99,Public,10,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Video,Remote,"Linux/Unix Commands, Bash shell, scripting AWK and SED, vi editor, GREP for Unix/Linux Command Line",,,
60dcc2b1681e780fe958cfe6,Linux Training for Beginners,https://www.youtube.com/watch?v=HwElxgF9Y1U,YouTube,0,Public,3,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Video,Remote,?Intellipaat Linux Course: https://intellipaat.com/linux-training/ ??Don’t forget to take the quiz @1:48:35 & stand a chance to win Amazon voucher worth Rs 5...,0,0,2
60dcc2b1681e780fe958cfe7,Linux in Action,https://www.manning.com/books/linux-in-action,Manning Publications,39,Public, ,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Book,Remote,An essential guide to understanding Linux—with plenty of real-world examples.,,,
60dcc2b1681e780fe958cfe8,Learn Linux Administration and Supercharge Your Career,https://www.udemy.com/linux-administration/,Udemy,129,Public,11,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Video,Remote,Use the in-demand Linux skills you learn in this course to get promoted or start a new career as a Linux System Admin.,,,
60dcc2b1681e780fe958cfe9,Linux Shell Scripting Tutorial,https://bash.cyberciti.biz/guide/Main_Page,A Beginner's handbook,0,Public, ,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Text,Remote,Linux Shell Scripting Tutorial (LSST) v2.0,,,
60dcc2b1681e780fe958cfea,Crash Course on Common Linux Commands,https://sysadmincasts.com/episodes/13-crash-course-on-common-commands,Sysadmin Casts,0,Public,<1,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,"Video, Interactive",Remote,"Short linux sysadmin screencasts containing tutorials, tips and tricks. Great for both novice and experienced Sysadmins.",,,
60dcc2b1681e780fe958cfeb,Introduction to Linux Control Groups,https://sysadmincasts.com/episodes/14-introduction-to-linux-control-groups-cgroups,Sysadmin Casts,0,Public,<1,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,"Video, Interactive",Remote,"Short linux sysadmin screencasts containing tutorials, tips and tricks. Great for both novice and experienced Sysadmins.",,,
60dcc2b1681e780fe958cfec,Linux Fundamentals,"http://www.funtoo.org/Linux_Fundamentals,_Part_1",funtoo.org,0,Public, ,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,"Text, Interactive",Remote,,,,
60dcc2b1681e780fe958cfed,Linux Training,http://linux-training.be/,linux-training.be,0,Public, ,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Text,Remote,,,,
60dcc2b1681e780fe958cfee,The Debian Administrator's Handbook,https://debian-handbook.info/browse/stable/,debian-handbook.info,0,Public, ,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Book,Remote,"A reference book presenting the Debian distribution, from initial installation to configuration of services.",,,
60dcc2b1681e780fe958cfef,Linux System Administration Basics,https://www.linode.com/docs/tools-reference/linux-system-administration-basics/,Linode Guides & Tutorials,0,Public, ,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,"Text, Interactive",Remote,"Troubleshooting tips, basic Linux commands, and software usage suggestions for beginner Linux system administrators.",0,0,0
60dcc2b1681e780fe958cff0,Learn Linux in 5 Days,https://www.udemy.com/learn-linux-in-5-days/,Udemy,109,Public,14,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Video,Remote,Use the in-demand Linux skills you learn in this course to get promoted or start a new career as a Linux professional.,,,
60dcc2b1681e780fe958cff1,The Linux Command Line,http://linuxcommand.org/tlcl.php,linuxcommand.org,0,Public, ,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Book,Remote,The Linux Command Line by William Shotts,,,
60dcc2b1681e780fe958cff2,Learn the Ways of Linux,https://linuxjourney.com/,Linux Journey,0,Public, ,No,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Interactive,Remote,Get updates about new courses and lessons!,,,
60dcc2b1681e780fe958cff3,Introduction to Linux,https://www.edx.org/course/introduction-to-linux,edX,169,Public,98,Yes,"Operating Systems, Tutorial, Tutorial",Linux,Remote,Beginner,Self-paced,Video,Remote,Never learned Linux? Want a refresh? Take this course free or get a verified certificate for 99!,,,
60dcc2b1681e780fe958cff4,Bash Hackers Wiki,http://wiki.bash-hackers.org,Bash Hackers Wiki,0,Public,,No,"Terminal/Shell, Tutorial, Bash Command Line",Linux,Remote,Beginner,Self-paced,Interactive,Remote,"This wiki is intended to hold documentation of any kind about GNU Bash. The main motivation was to provide human-readable documentation and information so users aren’t forced to read every bit of the Bash manpage - which can be difficult to understand. However, the docs here are not meant as a newbi…",,,
60dcc2b1681e780fe958cff5,Bash Shell Scripting,https://en.wikibooks.org/wiki/Bash_Shell_Scripting,"Wikibooks, open books for an open world",0,Public, ,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,Text,Remote,"Currently this book provides an introductory level knowledge of Bash. Go to External Programs, External links and Using man, info and help for further directions and inspirations.",,,
60dcc2b1681e780fe958cff6,A Bash Guide,http://mywiki.wooledge.org/BashGuide,Greg's Wiki,0,Public, ,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,"Text, Interactive",Remote,,,,
60dcc2b1681e780fe958cff7,Learning the Shell,http://www.linuxcommand.org/lc3_learning_the_shell.php,linuxcommand.org,0,Public, ,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,"Text, Interactive",Remote,Learn the Linux command line,0,0,0
60dcc2b1681e780fe958cff8,The Art of the Command Line,https://github.com/jlevy/the-art-of-command-line,GitHub,0,Public, ,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,Interactive,Remote,"Master the command line, in one page. Contribute to jlevy/the-art-of-command-line development by creating an account on GitHub.",,,
60dcc2b1681e780fe958cff9,Shell Scripting Tutorials,http://www.youtube.com/playlist?list=PL7B7FA4E693D8E790,YouTube,0,Public,5,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,Video,Remote,In the playlist you’ll find tutorials on UNIX/Linux Shell Programming. The tutorials are designed to benefit beginners but experienced shell programmers may ...,,,
60dcc2b1681e780fe958cffa,GREP 101,https://github.com/snori74/ebook1,GitHub,0,Public, ,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,Interactive,Remote,Steve’s Teeny Tiny Linux Server Course. Contribute to snori74/ebook1 development by creating an account on GitHub.,,,
60dcc2b1681e780fe958cffb,Practical Unix,http://openclassroom.stanford.edu/MainFolder/CoursePage.php?course=PracticalUnix,openclassroom.stanford.edu,0,Public, ,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,Video,Remote,K-12 Free Education.,,,
60dcc2b1681e780fe958cffc,Conquering the Command Line,http://conqueringthecommandline.com,Softcover.io,59,Public, ,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,Book,Remote,"Learn to master and conquer the most valuable and useful command line tools for Unix and Linux based systems. In this book you will find not only the most useful command line tools you need to know, but also the most helpful options and flags for those tools. Conquering the Command Line isn’t just…",,,
60dcc2b1681e780fe958cffd,Bash Scripting and Shell Programming,https://www.udemy.com/bash-scripting/,Udemy,94,Public,3,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,Video,Remote,"Learn bash programming for Linux, Unix, & Mac. Learn how to write bash scripts like a pro & solve real-world problems!",,,
60dcc2b1681e780fe958cffe,Bash Reference Manual,https://tiswww.case.edu/php/chet/bash/basef.html,tiscase.edu,0,Public, ,No,"Terminal/Shell, Reference Manual",Linux,Remote,Beginner,Self-paced,Text,Remote,,,,
60dcc2b1681e780fe958cfff,OverTheWire,https://overthewire.org/wargames/bandit/,OverTheWire,0,Public,,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,Interactive,Remote,,,,
60dcc2b1681e780fe958d000,Learn Enough Command Line to Be Dangerous,https://www.softcover.io/books/28fdb94f/learn_enough_command_line,Softcover.io,49,Public,80,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,"Text, Video",Remote,A tutorial introduction to the Unix command line,,,
60dcc2b1681e780fe958d001,Cyber OnRamp,https://prep.fullstackacademy.com/,fullstackacademy,0,Public,25,No,"Terminal/Shell, ",Linux,Remote,Beginner,Self-paced,"Text, Video",Remote,,,,
60dcc2b1681e780fe958d002,Linux Journey,https://linuxjourney.com/,Linux Journey,0,Public,,No ,"Terminal/Shell, ",Linux,Remote,Beginner,Self-paced,Text,Remote,,,,
60dcc2b1681e780fe958d003,Advanced Bash-Scripting Guide,http://www.tldp.org/LDP/abs/html/,tldp.org,0,Public, ,No,"Terminal/Shell, Tutorial",Linux,Remote,Beginner,Self-paced,"Interactive, Text",Remote,,,,
60dcc2b1681e780fe958d004,The Command Line Crash Course,https://learnpythonthehardway.org/book/appendixa.html,Learn: Python Ruby More Python C SQL Javascript Unix RegEx Design LCTHW Login Learn: Python Ruby More Python C SQL Javascript Unix RegEx Design LCTHW,29,Public, ,No,"Terminal/Shell, Tutorial",Python,Remote,Beginner,Self-paced,Interactive,Remote,"This appendix is a quick super fast course in using the command line. It is intended to be done rapidly in about a day or two, and not meant to teach you advanced shell usage.",0,0,0
60dcc2b1681e780fe958d005,A Common-Sense Guide to Data Structures and Algorithms: Level Up Your Core Programming Skills,https://www.amazon.com/Common-Sense-Guide-Data-Structures-Algorithms/dp/1680502441,Amazon,61,Public,,No,"Algorithms/ Data Structures, Data Analytics, Database, Visualization, Data Science, Programming Basics",,United States,Intermediate,Self Paced,Book,Remote,,0,0,0
60dcc2b1681e780fe958d006,Data Structures - UC Berkeley,https://archive.org/details/ucberkeley-webcast-PL-XXv-cvA_iDD4nnsfVIqPFORTgZi9xRp,logo,0,Public,20,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Self-paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958d007,Learn Algorithms by Solving Coding Challenges,https://www.learneroo.com/subjects/8,Learneroo,0,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Self-paced,Text,Remote,Learn Algorithms and Data Structures by Solving Challenges. Pick a topic and Learn by Doing!,0,0,0
60dcc2b1681e780fe958d008,Algorithms And Data Structures Course,https://www.dataquest.io/course/algorithms-and-data-structures,Dataquest,NaN,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Self-paced, ,Remote,Learn Python and R for data science. Learn by coding and working with data in your browser. Build your portfolio with projects and become a data scientist.,0,0,0
60dcc2b1681e780fe958d009,Introduction to Data Structures - University of Adelaide,https://www.edx.org/course/introduction-data-structures-adelaidex-data101x,edX,50,Public,30,Yes,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Instructor-Lead,"Interactive, Video",Remote,Learn how data can be organised to empower you to write great programs to solve complex problems.,0,0,0
60dcc2b1681e780fe958d00a,Introduction to Data Structures,https://www.codesdope.com/course/data-structures-introduction/,CodesDope,0,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Self-paced,"Text, Interactive",Remote,"Learn about data structures and its uses. Learn to code each data structure in C, Java and Python.",50,1,2
60dcc2b1681e780fe958d00b,Analysis of Algorithms - Stony Brook University,http://www.cs.sunysb.edu/%7Ealgorith/video-lectures/,cs.sunysb.edu,0,Public, ,No,"Algorithms/ Data Structures, Tutorial, Algorithms, Discrete Mathematics, Computational Biology, Computational Finance", ,Remote,Beginner,Self-paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958d00c,DSA - Self Paced,https://practice.geeksforgeeks.org/courses/dsa-doubt-assistance,"5th Floor, A-118, Sector-136, Noida, Uttar Pradesh - 201305 feedback@geeksforgeeks.org",0,Public, ,Yes,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Self-paced,Interactive,Remote,"This course is focused on Data Structures & Algorithms and will help you to prepare for product based companies like Microsoft, Amazon, Adobe, etc. This is an online certification program which can be completed according to your pace. The course curr",0,0,0
60dcc2b1681e780fe958d00d,Algorithms and Software Engineering for Professionals,https://www.eduonix.com/courses/Software-Development/algorithms-and-software-engineering-for-professionals,www.eduonix.com,70,Public,7.5,No,"Algorithms/ Data Structures, Tutorial, Data Structures, Algorithms", ,Remote,Beginner,Self-paced,"Video, Text",Remote,Master programming language and technology with our Data Structures and Algorithms free tutorial from scratch which is the integral part of software engineering,0,0,0
60dcc2b1681e780fe958d00e,Linked Lists Made Easy,http://www.youtube.com/playlist?list=PLttVir45Xxf5ueH_ol-M_szS9JDZAZXNI,YouTube,0,Public,<1,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Self-paced,Video,Remote,,0,0,3
60dcc2b1681e780fe958d00f,Advanced Data Structures,http://www.youtube.com/playlist?list=PLUl4u3cNGP61hsJNdULdudlRL493b-XZf,YouTube,0,Public,24,Yes,"Algorithms/ Data Structures, Tutorial, Data Structures, Algorithms", ,Remote,Advanced,Self-paced,Video,Remote,View the complete course: http://ocw.mit.edu/6-851S12 Instructor: Erik Demaine Videos of 6.851 Lectures Spring 2012 License: Creative Commons BY-NC-SA More i...,0,0,0
60dcc2b1681e780fe958d010,Learn To Think Like A Computer Scientist,https://www.coursera.org/specializations/algorithms?siteID=q15T_SfRF14-bGShE6qufLFd2ZWsjBYD.Q&amp;ranEAID=q15T%2FSfRF14&amp;ranMID=40328&amp;ranSiteID=q15T_SfRF14-bGShE6qufLFd2ZWsjBYD.Q,Coursera,NaN,Public, ,Yes,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Intermediate ,Self-paced,"Video, Text, Interactive",Remote,"Algorithms from Stanford University. Algorithms are the heart of computer science, and the subject has countless practical applications as well as intellectual depth. This specialization is an introduction to algorithms for learners with at least ...",0,0,0
60dcc2b1681e780fe958d011,Learn Data Structures and Algorithms,https://www.youtube.com/watch?v=zWg7U0OEAoE&amp;list=PLBF3763AF2E1C572F,YouTube,0,Public,1,No,"Algorithms/ Data Structures, Tutorial, Data Structures, Algorithms", ,Remote,Beginner,Self-paced,Video,Remote,"Lecture Series on Data Structures and Algorithms by Dr. Naveen Garg, Department of Computer Science & Engineering ,IIT Delhi.",0,0,1
60dcc2b1681e780fe958d012,Data structures,http://www.youtube.com/playlist?list=PL2_aWCzGMAwI3W_JlcBbtYTwiQSsOTa6P,YouTube,0,Public,14,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Self-paced,Video,Remote,"In this series of lessons, we will study and implement data structures. We will be implementing these data structures in c or c++. Pre-requisite for this les...",0,0,0
60dcc2b1681e780fe958d013,The Algorithm Design Manual,https://www.amazon.com/Algorithm-Design-Manual-Steven-Skiena/dp/1849967202,Amazon,57,Public,,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Self-paced,Book,Remote,Buy The Algorithm Design Manual on Amazon.com ✓ FREE SHIPPING on qualified orders,0,0,0
60dcc2b1681e780fe958d014,Data Structures Course: Easy to Advanced,https://www.youtube.com/watch?v=RBSGKlAvoiM,YouTube,0,Public,8,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Self-paced,Video,Remote,Learn and master the most common data structures in this full course from Google engineer William Fiset. This course teaches data structures to beginners usi...,0,0,0
60dcc2b1681e780fe958d015,Algorithms and Data Structures in Action,https://www.manning.com/books/algorithms-and-data-structures-in-action?a_aid=gitconnected,Manning Publications,0,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures, Algorithms", ,Remote,Advanced,Self-paced,Book,Remote,A different and a great way to introduce algorithms and data structures that can be used at work.,0,0,0
60dcc2b1681e780fe958d016,"Algorithms | Introduction",https://www.codesdope.com/course/algorithms-introduction/,CodesDope,0,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures, Algorithms", ,Remote,Beginner,Self-paced, ,Remote,Learn about algorithms and how it is used in the real world. Learn why we need to learn algorithms,0,0,0
60dcc2b1681e780fe958d017,Introduction to Algorithms (SMA 5503) - MIT OpenCourseWare,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-046j-introduction-to-algorithms-sma-5503-fall-2005/video-lectures/,MIT OpenCourseWare,0,Public,38,No,"Algorithms/ Data Structures, Tutorial, Data Structures, Algorithms", ,Remote,Beginner,Self-paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958d018,Intro to Algorithms,https://www.udacity.com/course/intro-to-algorithms--cs215,Udacity,0,Public,40,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Intermediate,Self-paced,Video,Remote,"This class will give you an introduction to the design and analysis of algorithms, enabling you to analyze networks and discover how individuals are connected.",0,0,0
60dcc2b1681e780fe958d019,Competitive Programmer's Handbook,https://cses.fi/book/index.html,cses.fi,0,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Intermediate,Self-paced,Book,Remote,,0,0,0
60dcc2b1681e780fe958d01a,Algorithms,http://www.youtube.com/playlist?list=PL6ED884C7AEE68027,YouTube,0,Public,23,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Self-paced,Video,Remote,"The design of algorithms is studied, according to methodology and application. Methodologies include: divide and conquer, dynamic programming, and greedy str...",0,0,0
60dcc2b1681e780fe958d01b,Introduction to Algorithms,https://www.amazon.com/Introduction-Algorithms-3rd-MIT-Press/dp/0262033844,Amazon,68,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures", ,Remote,Beginner,Self-paced,Book,Remote,"Introduction to Algorithms, 3rd Edition (The MIT Press) [Thomas H. Cormen, Charles E. Leiserson, Ronald L. Rivest, Clifford Stein] on Amazon.com. *FREE* shipping on qualifying offers. <B>The latest edition of the essential text and professional reference, with substantial new material on such topics…",0,0,0
60dcc2b1681e780fe958d01c,Algorithms and Data structures,http://www.youtube.com/playlist?list=PLEbnTDJUr_IeHYw_sfBOJ6gk5pie0yP-0,YouTube,0,Public,17.25,No,"Algorithms/ Data Structures, Tutorial, Data Structures, Algorithms", ,Remote,Intermediate,Self-paced,Video,Remote,,75,3,4
60dcc2b1681e780fe958d01d,Algorithms in Motion,https://www.manning.com/livevideo/algorithms-in-motion?a_aid=gitconnected,Manning Publications,NaN,Public,4,No,"Algorithms/ Data Structures, Tutorial, Data Structures",,Remote,Beginner,Self-paced,Video,Remote,Good and simple to understand introduction to algorithms.,0,0,0
60dcc2b1681e780fe958d01e,Introduction to Algorithms - MIT OpenCourseWare,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/lecture-videos/,MIT OpenCourseWare,0,Public,40,No,"Algorithms/ Data Structures, Tutorial, Data Structures",Python,Remote,Beginner,Instructor-Lead,"Video, Interactive, Text",Remote,"This section provides video lectures, lecture transcripts, and lecture notes for each session of the course.",0,0,0
60dcc2b1681e780fe958d01f,Algorithms from Khan Academy,https://www.khanacademy.org/computing/computer-science/algorithms,Khan Academy,0,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures",Python,Remote,Beginner,Self-paced,Text,Remote,"Learn for free about math, art, computer programming, economics, physics, chemistry, biology, medicine, finance, history, and more. Khan Academy is a nonprofit with the mission of providing a free, world-class education for anyone, anywhere.",0,0,0
60dcc2b1681e780fe958d020,Data Structures and Algorithms In Python,https://www.udemy.com/data-structures-algorithms-in-python/,Udemy,109,Public,10.5,No,"Algorithms/ Data Structures, Tutorial, Data Structures",Python,Remote,Beginner,Self-paced,Video,Remote,"Data Structures and Algorithms in Python - coding interviews/projects. Linked List, Hashing, Stack, Tree Heap, Sorting",0,0,0
60dcc2b1681e780fe958d021,Problem Solving with Algorithms and Data Structures using Python,http://interactivepython.org/courselib/static/pythonds/index.html,Problem Solving with Algorithms and Data Structures,0,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures, Algorithms",Python,Remote,Beginner,Self-paced,Text,Remote,An interactive version of Problem Solving with Algorithms and Data Structures using Python.,0,0,0
60dcc2b1681e780fe958d022,Data Structures,https://www.geeksforgeeks.org/data-structures/,GeeksforGeeks,0,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures","C, C++, Java, Python3, C#, PHP, Javascrip",Remote,Beginner,Self-paced,Text,Remote,"Complete list of Data Structure, Practice Problems, Quizzes, Array, Linked List, Stack, Queue, Trees, Heap, Graph, Matrix, Advanced Data Structures",67,2,3
60dcc2b1681e780fe958d023,Fundamentals of Algorithms,https://www.geeksforgeeks.org/fundamentals-of-algorithms/,GeeksforGeeks,0,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures","C, C++, Java, Python3, C#, PHP, Javascrip",Remote,Beginner,Self-paced,Text,Remote,Topics : Analysis of Algorithms Searching and Sorting Greedy Algorithms Dynamic Programming Pattern Searching Other String Algorithms Backtracking Divide and Conquer Geometric Algorithms Mathematical Algorithms… Read More »,0,0,0
60dcc2b1681e780fe958d024,Introduction to Data Structures and Algorithms in Java,https://www.udemy.com/introduction-to-data-structures-algorithms-in-java/,Udemy,64,Public,5,Yes,"Algorithms/ Data Structures, Tutorial, Data Structures",Java,Remote,Beginner,Self-paced,Video,Remote,Designed to help understand the fundamentals of DS & Algorithms really well. A must have for programming interviews.,0,0,0
60dcc2b1681e780fe958d025,The Ultimate Data Structures & Algorithms: Part 1,https://codewithmosh.com/courses/639884,Code with Mosh,10,Public,10,No,"Algorithms/ Data Structures, Tutorial, Data Structures",Java,Remote,Intermediate ,Self-paced,Video,Remote,Ace your coding job interview. Learn to write better and faster code.,0,0,0
60dcc2b1681e780fe958d026,Java Algorithms,http://www.youtube.com/playlist?list=PLGLfVvz_LVvReUrWr94U-ZMgjYTQ538nT,YouTube,0,Public,3.75,No,"Algorithms/ Data Structures, Tutorial, Algorithms",Java,Remote,Beginner,Self-paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958d027,KTByte Interactive Algorithms,https://www.ktbyte.com/java-tutorial/book,ktbyte.com,0,Public, ,No,"Algorithms/ Data Structures, Programming Basics",Java,United States,Beginner,Self-paced,"Text, Interactive",Remote,"Coding and programming classes for elementary, middle-school, and high school students! Full time instructors. In-Person and Web-Conference classes. Scratch, Java, Machine Learning, AP Computer Science, USACO prep",0,0,0
60dcc2b1681e780fe958d028,Advance MATLAB Data Types and Data Structures,https://www.simpliv.com/developmenttool/advance-matlab-data-types-and-data-structures/,Simpliv,49,Public,3,No,"Algorithms/ Data Structures, Tutorial",Matlab,Remote,Advanced,Self-paced,Video,Remote,"Get advanced level, in-depth knowledge of this fourth-generation, multi-paradigm numerical programming language. Learn the essential and unique MATLAB data types necessary for MATLAB programming and data analysis and how to use Cells, Tables, Time Tables, Structures and Map Containers.",100,1,1
60dcc2b1681e780fe958d029,Data Structures in JavaScript,https://www.udemy.com/data-structures-in-javascript/,Udemy,49,Public,11,No,"Algorithms/ Data Structures, Tutorial, Data Structures",JavaScript,Remote,Beginner,Self-paced,Video,Remote,Learn to implement popular Data Structures in JavaScript. Learn real world programming and get Job ready,0,0,0
60dcc2b1681e780fe958d02a,JavaScript Algorithms and Data Structures,https://github.com/trekhleb/javascript-algorithms,GitHub,0,Public, ,No,"Algorithms/ Data Structures, Tutorial, Data Structures",JavaScript,Remote,Beginner,Self-paced,Interactive,Remote,? Algorithms and data structures implemented in JavaScript with explanations and links to further readings - trekhleb/javascript-algorithms,0,0,0
60dcc2b1681e780fe958d02b,Data Structures with JavaScript,https://medium.com/dev-blogs/ds/home,Medium,0,Public,<1,No,"Algorithms/ Data Structures, Tutorial, Data Structures",JavaScript,Remote,Beginner,Self-paced,Text,Remote,"All about data structures using javascript. Stories for Full-Stack Web developers which help them in pursuing their goals as a developer, mastering the modern web technologies and *hacking the web.",0,0,5
60dcc2b1681e780fe958d02c,JavaScript Algorithms and Data Structures Masterclass,https://www.udemy.com/js-algorithms-and-data-structures-masterclass/,Udemy,94,Public,22,No,"Algorithms/ Data Structures, Tutorial, Data Structures",JavaScript,Remote,Beginner,Self-paced,Video,Remote,The Missing Computer Science and Coding Interview Bootcamp,0,0,0
60dcc2b1681e780fe958d02d, C Language and Algorithms by Algorithm World,http://www.youtube.com/playlist?list=PLkOtT2Jerafi0YaBaAWxq-rOwFcELXW_f,YouTube,0,Public,40,No,"Algorithms/ Data Structures, Tutorial, Data Structures, Algorithms",C,Remote,Beginner,Self-paced,Video,Remote,,0,0,0
60dcc2b1681e780fe958d02e,Data Structures and Algorithms Tough C In Depth,https://www.udemy.com/course/data-structures-and-algorithms-in-c/,Udemy,109,Public,10,No,,C,Remote,Beginner,Self-paced,Video,Remote,"Data Structures and Algorithms in C programming language - coding interviews questions/projects. Linked List, Recursion",100,1,1
60dcc2b1681e780fe958d030,Fundamentals of Algorithms,https://www.geeksforgeeks.org/fundamentals-of-algorithms/,GeeksforGeeks,0,Public, ,No,,"C, C++, Java, Python3, C#, PHP, Javascrip",Remote,Beginner,Self-paced,Text,Remote,Topics : Analysis of Algorithms Searching and Sorting Greedy Algorithms Dynamic Programming Pattern Searching Other String Algorithms Backtracking Divide and Conquer Geometric Algorithms Mathematical Algorithms… Read More »,,,
60dcc2b1681e780fe958d031,Introduction to Programming - Harvard University,http://www.youtube.com/playlist?list=PLF8A834F810575A94,YouTube,0,Public,21,No,,"C, PHP, Javascript, SQL, CSS, HTML",Remote,Beginner,Self-paced,Video,Remote,Instructor David Malan Introduction to the intellectual enterprises of computer science and the art of programming. This course teaches students how to think...,0,0,0
60dcc2b1681e780fe958d032,Data structures,http://www.youtube.com/playlist?list=PL2_aWCzGMAwI3W_JlcBbtYTwiQSsOTa6P,YouTube,0,Public,10.5,No,,"C, C++",Remote,Beginner,Self-paced,Video,Remote,"In this series of lessons, we will study and implement data structures. We will be implementing these data structures in c or c++. Pre-requisite for this les...",0,0,0
60dcc2b1681e780fe958d033,Introduction to Algorithms and Data structures in C++,https://www.udemy.com/introduction-to-algorithms-and-data-structures-in-c/,Udemy,0,Public,3,No,,C++,Remote,Beginner,Self-paced,Video,Remote,A step-by-step guide with solved problems. I'm teaching visually with lots of examples.,0,0,0
